epoch,lr,train_loss,train_ce,train_dice_loss,train_macro_dice,train_macro_jac,train_macro_hd95,test_loss,test_ce,test_dice_loss,test_macro_dice,test_macro_jac,test_macro_hd95,train_dice_c01,train_jac_c01,train_hd95_c01,test_dice_c01,test_jac_c01,test_hd95_c01,train_dice_c02,train_jac_c02,train_hd95_c02,test_dice_c02,test_jac_c02,test_hd95_c02,train_dice_c03,train_jac_c03,train_hd95_c03,test_dice_c03,test_jac_c03,test_hd95_c03,train_dice_c04,train_jac_c04,train_hd95_c04,test_dice_c04,test_jac_c04,test_hd95_c04,train_dice_c05,train_jac_c05,train_hd95_c05,test_dice_c05,test_jac_c05,test_hd95_c05,train_dice_c06,train_jac_c06,train_hd95_c06,test_dice_c06,test_jac_c06,test_hd95_c06,train_dice_c07,train_jac_c07,train_hd95_c07,test_dice_c07,test_jac_c07,test_hd95_c07,train_dice_c08,train_jac_c08,train_hd95_c08,test_dice_c08,test_jac_c08,test_hd95_c08
0,0.0001,1.8933852490637229,0.902830528523133,0.990554721295079,0.1886477949415647,0.13774562137632682,48.89797152566528,1.4056120654758142,0.4262404597687478,0.979371609736462,0.3543881866842806,0.270848916842505,37.83954509070887,0.3081449819224006,0.21910243861525916,39.89886243440068,0.48595956173644544,0.36960818508847004,27.161098643290707,0.17365597735546406,0.12209170340112376,52.458954385957206,0.34843703551962824,0.24644673911299214,58.210160353133546,0.19772718998002423,0.13646185446808287,59.62192022832969,0.43869410317452473,0.3347607274683942,33.42704348086704,0.18746100161087695,0.13238774068564835,71.03126923338384,0.5547364219966792,0.4353017109702375,50.077013722269015,0.5520504726906106,0.4376304781159034,62.88731355791635,0.6793653348163955,0.5683158888566155,53.48175236212699,0.018429735892321514,0.010105268808284329,34.49116500193593,0.10471900463905945,0.06343871639008532,33.91731739967818,0.06922555168754026,0.04286862634412991,54.263234769761375,0.22281529064432776,0.14872944766515206,36.2482585266157,0.00248744839327917,0.0013168605721827508,16.531052593637124,0.0003787409471844788,0.00018991918809345843,10.193716237689731
1,0.0001,1.3036230632237025,0.3421284595325886,0.961494601764472,0.37347867520117994,0.29202939582546694,39.83193391304802,1.1578816835369383,0.20813863277815434,0.9497430534387121,0.46561660903733953,0.3777091154871441,24.51335072705419,0.5733960419223765,0.4559246004554742,20.600720845086304,0.5340582829018923,0.44325675667130077,9.047503765754657,0.40036321876927267,0.31052692744833055,39.310172941652276,0.5005915905868681,0.39045804924817046,30.792676852943103,0.41210621554591353,0.3257260517139375,38.017475578809474,0.6304314660105995,0.5311320514302167,16.803056048418544,0.4327835247876881,0.34810628336081284,38.85808544019207,0.6738443950475499,0.5753700127407193,19.43280674241868,0.572063180056902,0.4784372595263962,39.13465345525719,0.7108525729540218,0.625071228490971,33.09365741490879,0.1567635769389143,0.09874335143628563,40.557846394120055,0.2655102157530916,0.17238478384163503,30.031233408460647,0.35276159921793127,0.26437460360740606,63.688176417398495,0.29288125826736405,0.2131250944131013,23.6861252997979,0.08759204437044094,0.05439608905509265,38.48834023186832,0.11676309077732928,0.07087494706103814,33.219746283731205
2,0.0001,1.150924993143375,0.22609350646409807,0.9248314862009845,0.48101677794506303,0.39041926971674545,33.31790440730849,1.0910729531730925,0.17465306892610935,0.9164198849882398,0.46873646948646897,0.37487684700288726,24.02181772190422,0.6775304389154841,0.5652069204325777,14.142480760221874,0.7426210392792053,0.630185628182845,6.437058347642305,0.4748725822207111,0.37775871152839186,34.435652792490835,0.27136871363769044,0.17642832294641544,41.32464051027154,0.5291807030294371,0.44636651737356653,32.039317052255846,0.742995590853748,0.6544594543776919,11.510163446379442,0.5265065999095321,0.4448974167784945,28.389282797884437,0.7292507549819388,0.6180727097144149,20.21716355245401,0.6083642471561523,0.5244649808383538,32.63326088554209,0.2664751541627665,0.1799372988650641,36.21469300484372,0.2657415314612319,0.17556659516315185,32.581806954834725,0.36475094948954084,0.2487978494032219,27.650520933687154,0.5004036419681818,0.40422210317986274,57.01964752404589,0.35326565264396975,0.29194635544942205,19.72643370260004,0.26553447889977383,0.18487091243956477,35.30178649119224,0.27916390084289167,0.1991871570840228,29.093868277355536
3,0.0001,1.062605679142971,0.17199132779097795,0.8906143497385988,0.5620802470770534,0.47115123461238106,26.963572332308097,0.9894486322086684,0.11753188004973819,0.8719167532969494,0.6217399204688852,0.5232700677329837,17.625319384988444,0.7756035479686936,0.6762248800838647,8.67358966642025,0.7765746265499733,0.6606351805144886,9.348536108917306,0.4848892005157224,0.3919073346756002,26.00132349369334,0.49127719441926,0.4042211620236446,27.09535012068334,0.6214014794027393,0.5489335492063887,20.814962889132403,0.720282412352129,0.6457094947035386,6.424188447855608,0.6267650217955629,0.5496708398119382,21.005449287624614,0.7663985207701633,0.6752721567883122,7.449216543408449,0.6320680221713301,0.5517142671505225,26.998598997668065,0.7607760454221153,0.6843122315441064,18.98864623376144,0.3502240941903654,0.2404629661622625,28.935596092842143,0.4753364006671373,0.3390617670257606,22.75507290335082,0.606870669242371,0.5150472325554595,51.94225801994244,0.6300173735865576,0.5222494577738626,23.817678369980875,0.39881994132964205,0.2952488072530125,31.336800211141522,0.3532567899837459,0.2546990914901558,25.123866351949726
4,0.0001,0.9219812922193172,0.17420806938228256,0.7477732243632753,0.5863828301038179,0.49925558358008215,22.168868024120137,0.6424538683222265,0.15658356878272145,0.4858703009632169,0.6004517033158265,0.5144001982363977,15.691232072125262,0.7863710670278212,0.6932547306854169,6.917831258179826,0.6778693020606815,0.6031195244755009,2.1958932266311586,0.4163716556195572,0.34041837584368356,13.649581038446623,0.5615657655054596,0.4703670585165739,3.5540163214873153,0.6829082581607384,0.6088158083725413,17.603879900198805,0.6579398948781396,0.5802452446910158,7.7454077167679385,0.6754117721439423,0.6014479130501261,17.710864812421644,0.7194384501393588,0.6237963607346209,27.258909345299653,0.647913697136524,0.5721227473827771,25.319412793380568,0.7875714053986704,0.7130160140140731,15.569230878221761,0.3891009601153683,0.27134083284271227,25.66994110868116,0.362107055738354,0.2551604642166892,20.191493626222496,0.6453087076519265,0.5645646051527284,41.94100518370104,0.7064051975774669,0.6197532156747615,23.116075795541047,0.4476765229746652,0.34207965531067097,28.538428097951428,0.3307165552284812,0.2497437035679461,25.89882966683073
